,company,jcid,jkid,job_age,job_desc,job_loc,job_no,job_title,query_date,query_time
104,Southern Glazer’s Wine and Spirits,f98c77a9df71c8d6,be9bdf673744c02c,21 days ago,"Extensive understanding of Business Intelligence, SQL, Business Objects and SAP. Responsible for oversight of activities and employees within the Commercial...","Baltimore, MD",10,Commercial Finance Pricing Manager-Maryland,2018-11-03,13:35:32
105,AmerisourceBergen,a6362e26eb1427c7,e0c4e19b579d87ae,1 day ago,"Experience with MS SQL Server and Azure data platform a plus. Develop automated analytical scripts, tests and analytical reports using SQL based query or ACL,...","Chesterbrook, PA",1,Data Analytics Lead – Internal Audit,2018-11-03,13:35:33
106,AmerisourceBergen,a6362e26eb1427c7,3e10fbf89a7c87db,3 days ago,"SQL, Qlik knowledge preferred. Are you looking to make a difference in a patient’s life?...","Conshohocken, PA",2,Sr Manager - Finance Customer Compliance,2018-11-03,13:35:33
107,AmerisourceBergen,a6362e26eb1427c7,99603bce2254cab8,3 days ago,ETL tools - Designing and implementing ETL processes. Are you looking to make a difference in a patient’s life?...,"Frisco, TX",3,Database Architect,2018-11-03,13:35:33
108,AmerisourceBergen,a6362e26eb1427c7,975f697e64c0f5fc,8 days ago,Demonstrates excellent knowledge of SQL and SQL queries. Are you looking to make a difference in a patient’s life?...,"Frisco, TX",4,Technical Business Analyst - Web,2018-11-03,13:35:33
109,AmerisourceBergen,a6362e26eb1427c7,284d11dd10a95673,14 days ago,"Familiarity with data visualization and statistical analysis tools (PowerBI, Tableau, Qlik, SQL, R, Python). Are you looking to make a difference in a patient’s...","Chesterbrook, PA",5,Applied Analytics & Commercial Process Analyst,2018-11-03,13:35:33
110,AmerisourceBergen,a6362e26eb1427c7,48332f273f73a3f0,16 days ago,2+ years of SQL querying experience to help with testing. Are you looking to make a difference in a patient’s life?...,"Frisco, TX",6,Test Engineer II,2018-11-03,13:35:33
111,AmerisourceBergen,a6362e26eb1427c7,24e5d075ab5c83e7,30+ days ago,"Experience with Cisco Networking, Compellent SAN, Hyper-V, Microsoft SQL 2016, Exchange 2016, Power Shell, Jenkins, Groovy, Python and/or Java a Plus....","Boise, ID",7,Network Engineer,2018-11-03,13:35:33
112,AmerisourceBergen,a6362e26eb1427c7,83734b922b6bbdf6,30+ days ago,"5-10 Years of experience with data visualization/BI tools, such as Qlik or Tableau, SQL and semantic data access mechanisms....","Amarillo, TX",8,Data Visualization Specialist III,2018-11-03,13:35:33
113,AmerisourceBergen,a6362e26eb1427c7,8bea726cd3a69fc2,30+ days ago,"8 or more years of experience in technologies relevant to data/information management, such as SQL, RDBMS, Data Lake/Hadoop, MDM, Metadata, Data Quality, etc....","Amarillo, TX",9,Lead Data Engineer,2018-11-03,13:35:33
114,AmerisourceBergen,a6362e26eb1427c7,e2ddfed2545aa939,30+ days ago,"5-10 years of experience in technologies relevant to data/information management, such as SQL, MDM, Metadata, Data Quality, etc....","Chesterbrook, PA",10,"Data Engineer, MDM",2018-11-03,13:35:33
115,Chevron,9cf8e6c19900b0a8,3f89670dc1a8a7ab,1 day ago,Experience in database administration (preferably SQL Server or Oracle) with the ability to query databases using SQL and MS Access....,"Bakersfield, CA",1,Subsurface Application Analyst,2018-11-03,13:35:34
116,Cardinal Health,87b328666e50453b,78ca4ac7040cbe69,4 days ago,"This role needs talent who has a passion to understand new business models, category strategy, while getting their hands into data analysis and analytics...","Dublin, OH 43017",1,Strategic Pricing,2018-11-03,13:35:35
117,Cardinal Health,87b328666e50453b,cc390483010713c0,5 days ago,"The Senior Consultant, Advanced Analytics role is part of the Strategic and Marketing Analytics team, and partners with Marketing, Strategy, Pricing, and...","Dublin, OH 43017",2,"Senior Consultant, Advanced Analytics",2018-11-03,13:35:35
118,Cardinal Health,87b328666e50453b,dd083a21f97f8a7a,8 days ago,"Business Intelligence is responsible for applying business process knowledge and data analytics to develop, recommend and communicate timely, accurate...","Dublin, OH 43017",3,Pricing Strategic Analytics,2018-11-03,13:35:35
119,Cardinal Health,87b328666e50453b,64b4a98c5e15deb7,12 days ago,"Financial Planning & Analysis is responsible for being objective and strategic financial partners, leading collaborative cross-functional effort to drive...","Westlake Village, CA 91362",4,Senior Analyst - FP&A,2018-11-03,13:35:35
120,Cardinal Health,87b328666e50453b,ae0730566e119706,9 days ago,"Provide functional support for various Enterprise Applications systems by acting as the liaison between the business and technical teams to identify, analyze...","Dublin, OH 43017",5,"Engineer, Software Engineering (Manhattan WMS) (P-Mod)",2018-11-03,13:35:35
121,Cardinal Health,87b328666e50453b,40c0458e629fdfa3,8 days ago,"Analyzes production system operations using tools such as monitoring, capacity analysis and outage root cause analysis to identify and drive change that...","Twinsburg, OH 44087",6,"Engineer, Software Engineering (EDI Developer)",2018-11-03,13:35:35
122,Cardinal Health,87b328666e50453b,0669ab7917285eba,17 days ago,"Product Support/Repair-Field and Depot is responsible for troubleshooting technical problems, diagnosing, analyzing and/or repairing products.","Guaynabo, PR 00965",7,Sr. Specialist Product Support - Pyxis,2018-11-03,13:35:35
123,Cardinal Health,87b328666e50453b,f2cd32a387dd3ad8,16 days ago,"Business Intelligence is responsible for applying business process knowledge and data analytics to develop, recommend and communicate timely, accurate...","Dublin, OH 43017",8,"Consultant, Business Intelligence",2018-11-03,13:35:35
124,Cardinal Health,87b328666e50453b,1dfca1fe05b30edb,25 days ago,CIMS leverages a portfolio of advanced hardware (e.g. RFID) and cloud-based software including an advanced analytics platform providing full visibility and...,"Concord, MA 01742",9,CIMS Customer and Field Operations Support Manager,2018-11-03,13:35:35
125,Cardinal Health,87b328666e50453b,eb8bd58a6fe07faa,30+ days ago,"Advanced Analytics is responsible for applying quantitative methodologies, techniques and tools to develop best in class analytic solutions that solve...","Dublin, OH 43017",10,"Consultant, Advanced Analytics, OptiFreight Logistics",2018-11-03,13:35:35
126,Costco Wholesale,9b77e2b0ccfb3838,cd7e0197ebbc44ec,Today,"Experience with databases such as Oracle, and/or DB2 and the ability to write SQL queries. General understanding and knowledge of SAP Marketing, ETL,...","Issaquah, WA 98027",1,Quality Assurance Analyst #2710~,2018-11-03,13:35:36
127,Costco Wholesale,9b77e2b0ccfb3838,3f476073245b9819,Today,Experience with database in Oracle or DB2 and the ability to write basic SQL queries. The Corporate Solutions Quality Assurance (QA) Analyst will test Costco’s...,"Issaquah, WA 98027",2,QA Analyst - Corporate Solutions #2671~,2018-11-03,13:35:36
128,Costco Wholesale,9b77e2b0ccfb3838,a0ebcb3a989cdeaf,1 day ago,Codes and unit tests the ETL processes. Minimum 1-3 years experience as a ETL developer on major projects....,"Issaquah, WA 98027",3,Software Developer - Data Integration #2706~,2018-11-03,13:35:36
129,Costco Wholesale,9b77e2b0ccfb3838,ce4ed26009c2168b,3 days ago,The Software Performance Test Analyst is responsible for planning and executing performance testing for assigned projects. They must work closely with the...,"Issaquah, WA 98027",4,Performance Test Analyst #2698~,2018-11-03,13:35:36
130,Costco Wholesale,9b77e2b0ccfb3838,12464b8a2e77f982,3 days ago,"Working knowledge of Python scripting language. This individual will join the Unix team at Costco, participating in administration of the AIX and Linux...","Issaquah, WA 98027",5,Unix Systems Administrator #2694~,2018-11-03,13:35:36
131,Costco Wholesale,9b77e2b0ccfb3838,e94ed547ed3d6bf1,9 days ago,"Experience using R and/or Python. If you are excited about harnessing “Artificial Intelligence” to solve business problems, then read on....","Issaquah, WA 98027",6,Advanced Analytics Analyst #2680~,2018-11-03,13:35:36
132,Costco Wholesale,9b77e2b0ccfb3838,3b5c4dad65e47382,8 days ago,Technically fluent in SQL. Costco Wholesale is currently seeking an SAP HANA Basis Administrator experienced in establishing and carrying out implementations of...,"Issaquah, WA 98027",7,SAP Basis HANA Administrator #1998~,2018-11-03,13:35:36
133,Costco Wholesale,9b77e2b0ccfb3838,3829feaa8553c39a,21 days ago,3 years’ experience with MS SQL Server or DB2 and the ability to write basic SQL queries. The QA Analyst will test core business process applications within the...,"Issaquah, WA 98027",8,Quality Assurance Analyst (Merchandise Solution) #2679~,2018-11-03,13:35:36
134,Verizon,f7029f63fe5c906e,c3a60e0e8aaf89c7,Today,"SQL Server programming (T-SQL, Functions, CLR) and OLAP technologies. What you’ll be doing......","Basking Ridge, NJ 07920",1,Finance Data Architect,2018-11-03,13:35:37
135,Verizon,f7029f63fe5c906e,765e97e2438eab0e,Today,"R, Python, expert-level SQL (Teradata and/or Oracle) with Hadoop experience, and ETL. Demonstrated ability to understand stored data and create SQL statements...","Hilliard, OH 43026",2,Revenue Assurance Consultant,2018-11-03,13:35:37
136,Verizon,f7029f63fe5c906e,622c32cc1613629a,Today,"Demonstrated understanding and experience using programming languages such as Python, R, JavaScript and SQL-type APIs for data analysis, automating tasks, and...","Branchburg, NJ 08876",3,Senior System Performance Engineer,2018-11-03,13:35:37
137,Verizon,f7029f63fe5c906e,b73fa2189ba69ce8,Today,Writing SQL code to uncover issues impacting customer billing and situations where customers are under- or over-billed....,"Tulsa, OK 74117",4,Senior Financial Analyst – Revenue Assurance,2018-11-03,13:35:37
138,Verizon,f7029f63fe5c906e,de0f978e49075ec5,Today,"Advanced, demonstrated SQL skills for use in data analysis, ad hoc reporting, and data quality assurance. Solving data and reporting issues using intermediate...","Lake Mary, FL 32746",5,Data Management Specialist,2018-11-03,13:35:37
139,Verizon,f7029f63fe5c906e,bfec63f443c58098,2 days ago,"Scripting with Python, No-JS, Perl, or equivalent languages. What you’ll be doing......","Cary, NC 27513",6,Junior Edge Network Engineer,2018-11-03,13:35:37
140,Verizon,f7029f63fe5c906e,23e1fe8f7cb50520,2 days ago,"Experience in programming languages Java, Python or R. Experience using Scala on Spark, especially building ETL and complex query models....","Irving, TX 75038",7,Senior Big Data Engineer,2018-11-03,13:35:37
141,Verizon,f7029f63fe5c906e,93205a1eff43e4e7,3 days ago,"What you’ll be doing... Our network engineering team keeps us ahead of the competition. As an RF Engineer, you’ll be redesigning mature network areas to...","Wallingford, CT 06492",8,RF Engineer,2018-11-03,13:35:37
142,Verizon,f7029f63fe5c906e,980a9d5bcf240422,3 days ago,"What you’ll be doing... Our network engineering team keeps us ahead of the competition. As an RF Engineer, you’ll be redesigning mature network areas to...","Indianapolis, IN 46240",9,Engineer – RF,2018-11-03,13:35:37
143,Verizon,f7029f63fe5c906e,39a9557c1ad04caa,3 days ago,"Experience with predictive modeling in R, SAS, and/or Python. Two or more years of experience with predictive modeling in R, SAS, and/or Python....","Lake Mary, FL 32746",10,Consultant Data Science Credit & Fraud,2018-11-03,13:35:37
144,General Electric,0f2ee88943b9e35b,bb725f134de855d4,Today,"As a Post-Doctoral Scientist in Tomographic Imaging Algorithms, you will participate in developing and testing tomographic imaging pre-processing...","Niskayuna, NY",1,Post-doctoral Scientist - Tomographic Imaging Algorithms,2018-11-03,13:35:39
145,General Electric,0f2ee88943b9e35b,7bb9895199fe6035,Today,"The System Value Optimization Engineer is responsible for conceptual design of new wind turbines, system simulation through the new product development...","Greenville, SC 29602",2,System Value Optimization Engineer,2018-11-03,13:35:39
146,General Electric,0f2ee88943b9e35b,3a2e46dcf9403567,Today,"As a Post-Doctoral Scientist in Radiation Imaging Physics, you will participate in modeling new CT and PET imaging technologies, implementing CT and PET full...","Niskayuna, NY",3,Post-doctoral Scientist - Radiation Imaging Physics,2018-11-03,13:35:39
147,General Electric,0f2ee88943b9e35b,e0737f9394d909c1,Today,"The Sr Incident Responder will be part of a dynamic, growing team, planning, preparing, hunting for, and responding to cyber incidents stemming from internal...","Glen Allen, VA 23059",4,Sr Incident Responder,2018-11-03,13:35:39
148,General Electric,0f2ee88943b9e35b,069c822e16d52973,Today,"Have additional impact via owning complex software modules, providing technical leadership to plan, develop and test quality software, and conceive...","San Ramon, CA 94583",5,Sr Staff Software Engineer,2018-11-03,13:35:39
149,General Electric,0f2ee88943b9e35b,9f221d5f93425285,Today,"Interact closely with other cyber security architects, engineering, and product management teams to ensure adequate security capabilities and controls are in...","San Ramon, CA 94583",6,Sr Product Security Analyst - Senior Cybersecurity Engineer,2018-11-03,13:35:39
150,General Electric,0f2ee88943b9e35b,306b2f634995e6cf,1 day ago,The Sr Lifecycle Operations Engineer – UNIX/Linux is a senior member of the GE Digital Compute Lifecycle Management Team and will concentrate on increasing...,"Atlanta, GA 30319",7,Sr Lifecycle Operations Engineer,2018-11-03,13:35:39
151,General Electric,0f2ee88943b9e35b,aec9a9fd2174300c,1 day ago,"As a Sr Manager of a Digital Operations, you will apply your knowledge of management, infrastructure & Cloud Operations, best practices and proven processes...","Atlanta, GA 30319",8,Sr Manager - Digital Operations,2018-11-03,13:35:39
152,General Electric,0f2ee88943b9e35b,ddf91dfd9541c192,1 day ago,The Digital Workplace Senior Software Engineer will be responsible for working closely with the Digital Workplace Solutions team to drive development of...,"Miami, FL 33102",9,Sr Software Engineer,2018-11-03,13:35:39
153,General Electric,0f2ee88943b9e35b,a6b7419549c09fc2,1 day ago,"Guide team to leverage algorithms (Statistical, Machine Learning, Physics based techniques used in Industrial settings), software application capabilities...","San Ramon, CA 94583",10,Principal Data Science Evangelist,2018-11-03,13:35:39
154,JP Morgan Chase,11ba90543b779766,7f259a641cbe88d2,Today,"Preferred -R, Python, Tableau, Alteryx, Anaconda, HIVEQL. Required – Ability to write/understand SQL (PL/SQL, T/SQL, PostgreSQL or similar)....",United States,1,Business Analysis & Reporting Manager-603,2018-11-03,13:35:42
